interaction_id,customer_id,campaign_id,interaction_date,clicked,converted,revenue_generated
INT_01194,CUST_0255,CAMP_001,2024-09-10,0,0,170.69
INT_01195,CUST_0355,CAMP_002,2025-06-02,1,0,136.05
INT_01196,CUST_0255,CAMP_001,2024-12-21,1,0,493.98
INT_01197,CUST_0189,CAMP_001,2025-10-25,0,0,190.75
INT_01198,CUST_0474,CAMP_002,2026-01-31,0,0,445.56
INT_01199,CUST_0409,CAMP_007,2025-09-07,0,1,56.42
INT_01200,CUST_0266,CAMP_008,2025-05-21,0,0,233.26
INT_01201,CUST_0137,CAMP_007,2025-07-19,0,0,292.49
INT_01202,CUST_0411,CAMP_002,2024-10-26,1,1,438.12
INT_01203,CUST_0043,CAMP_009,2026-02-22,1,0,345.72
INT_01204,CUST_0373,CAMP_005,2026-05-29,1,0,397.23
INT_01205,CUST_0218,CAMP_008,2026-02-12,1,0,379.23
INT_01206,CUST_0041,CAMP_003,2025-05-03,1,0,112.32
INT_01207,CUST_0221,CAMP_004,2024-10-13,0,1,51.53
INT_01208,CUST_0309,CAMP_001,2026-02-10,1,0,498.8
INT_01209,CUST_0422,CAMP_005,2024-06-04,0,0,301.66
INT_01210,CUST_0093,CAMP_007,2025-07-03,0,0,299.52
INT_01211,CUST_0280,CAMP_002,2025-05-31,0,1,181.27
INT_01212,CUST_0151,CAMP_009,2026-02-18,1,1,434.68
INT_01213,CUST_0165,CAMP_005,2024-08-01,1,0,332.46
INT_01214,CUST_0053,CAMP_010,2024-10-14,1,0,418.35
INT_01215,CUST_0041,CAMP_010,2025-08-19,1,0,481.62
INT_01216,CUST_0168,CAMP_003,2024-06-11,1,0,210.84
INT_01217,CUST_0339,CAMP_007,2025-01-26,0,1,319.03
INT_01218,CUST_0152,CAMP_002,2025-02-05,0,0,432.58
INT_01219,CUST_0157,CAMP_009,2024-09-02,0,0,140.1
INT_01220,CUST_0229,CAMP_010,2025-10-17,0,0,362.03
INT_01221,CUST_0309,CAMP_002,2026-03-25,0,0,137.93
INT_01222,CUST_0368,CAMP_005,2025-08-19,0,0,125.84
INT_01223,CUST_0219,CAMP_002,2025-01-09,0,0,253.91
INT_01224,CUST_0086,CAMP_002,2024-10-02,1,0,209.82
INT_01225,CUST_0354,CAMP_008,2024-12-13,1,1,418.15
INT_01226,CUST_0228,CAMP_004,2024-12-01,0,0,491.54
INT_01227,CUST_0180,CAMP_010,2024-12-19,0,0,41.55
INT_01228,CUST_0229,CAMP_004,2026-05-15,0,0,50.57
INT_01229,CUST_0022,CAMP_005,2026-02-01,0,0,403.0
INT_01230,CUST_0373,CAMP_009,2025-05-29,1,1,121.37
INT_01231,CUST_0446,CAMP_004,2024-07-06,1,0,247.49
INT_01232,CUST_0467,CAMP_006,2024-08-29,1,1,295.54
INT_01233,CUST_0181,CAMP_007,2026-02-17,1,0,332.81
INT_01234,CUST_0315,CAMP_005,2025-12-04,0,0,51.98
INT_01235,CUST_0223,CAMP_003,2024-12-16,1,0,390.46
INT_01236,CUST_0141,CAMP_001,2026-03-02,1,0,354.26
INT_01237,CUST_0328,CAMP_009,2026-01-29,0,1,280.34
INT_01238,CUST_0406,CAMP_008,2026-01-05,1,0,418.71
INT_01239,CUST_0486,CAMP_004,2025-10-30,0,0,187.91
INT_01240,CUST_0030,CAMP_008,2024-09-15,0,0,259.48
INT_01241,CUST_0039,CAMP_006,2024-11-18,0,0,462.62
INT_01242,CUST_0344,CAMP_004,2025-07-05,0,0,191.29
INT_01243,CUST_0327,CAMP_001,2024-09-04,0,1,300.83
INT_01244,CUST_0208,CAMP_001,2024-09-12,0,0,295.17
INT_01245,CUST_0187,CAMP_002,2024-07-05,1,1,396.8
INT_01246,CUST_0263,CAMP_002,2025-10-10,0,0,477.04
INT_01247,CUST_0411,CAMP_010,2024-07-16,0,0,287.81
INT_01248,CUST_0384,CAMP_008,2026-01-06,0,0,58.74
INT_01249,CUST_0348,CAMP_003,2024-12-30,0,0,382.02
INT_01250,CUST_0082,CAMP_002,2024-10-02,1,0,180.35
INT_01251,CUST_0488,CAMP_009,2025-12-06,0,0,336.3
INT_01252,CUST_0016,CAMP_002,2025-03-07,0,0,451.89
INT_01253,CUST_0074,CAMP_002,2024-06-08,0,0,210.91
INT_01254,CUST_0435,CAMP_005,2024-06-13,1,0,196.87
INT_01255,CUST_0312,CAMP_004,2025-01-10,1,0,372.15
INT_01256,CUST_0348,CAMP_008,2024-12-17,0,0,173.65
INT_01257,CUST_0401,CAMP_005,2025-10-08,0,1,394.07
INT_01258,CUST_0225,CAMP_005,2025-07-21,0,0,426.12
INT_01259,CUST_0018,CAMP_008,2025-11-19,0,1,286.67
INT_01260,CUST_0065,CAMP_001,2026-05-02,0,0,261.38
INT_01261,CUST_0035,CAMP_002,2025-04-24,1,1,470.1
INT_01262,CUST_0121,CAMP_003,2024-07-08,0,0,406.58
INT_01263,CUST_0399,CAMP_001,2025-11-12,1,0,314.06
INT_01264,CUST_0331,CAMP_005,2025-03-17,0,1,388.82
INT_01265,CUST_0188,CAMP_006,2025-02-17,0,0,334.53
INT_01266,CUST_0186,CAMP_006,2025-09-18,1,0,12.82
INT_01267,CUST_0197,CAMP_007,2025-03-26,0,0,283.46
INT_01268,CUST_0487,CAMP_002,2024-11-29,0,1,12.07
INT_01269,CUST_0291,CAMP_002,2026-03-16,0,1,472.97
INT_01270,CUST_0017,CAMP_001,2025-03-28,0,0,49.4
INT_01271,CUST_0310,CAMP_001,2024-06-04,0,1,460.33
INT_01272,CUST_0079,CAMP_003,2025-05-13,0,0,400.95
INT_01273,CUST_0348,CAMP_003,2025-07-07,1,0,364.53
INT_01274,CUST_0231,CAMP_006,2026-03-27,0,0,424.72
INT_01275,CUST_0486,CAMP_006,2025-12-15,0,0,126.76
INT_01276,CUST_0190,CAMP_008,2025-10-09,0,1,409.18
INT_01277,CUST_0191,CAMP_010,2025-02-25,1,1,172.02
INT_01278,CUST_0228,CAMP_005,2025-11-24,1,0,486.79
INT_01279,CUST_0391,CAMP_002,2025-04-05,1,0,124.35
INT_01280,CUST_0040,CAMP_006,2025-01-23,0,0,223.0
INT_01281,CUST_0294,CAMP_006,2024-12-27,0,0,23.9
INT_01282,CUST_0071,CAMP_003,2025-02-15,0,0,229.1
INT_01283,CUST_0272,CAMP_002,2024-11-05,0,0,495.49
INT_01284,CUST_0188,CAMP_007,2025-05-07,0,0,131.59
INT_01285,CUST_0204,CAMP_007,2025-03-04,0,0,396.82
INT_01286,CUST_0161,CAMP_008,2024-09-15,0,1,104.69
INT_01287,CUST_0333,CAMP_005,2025-03-28,1,0,385.4
INT_01288,CUST_0143,CAMP_007,2025-02-06,0,1,273.64
INT_01289,CUST_0128,CAMP_008,2024-06-02,0,0,160.94
INT_01290,CUST_0492,CAMP_007,2026-04-12,0,0,200.66
INT_01291,CUST_0059,CAMP_003,2025-12-05,0,1,174.27
INT_01292,CUST_0014,CAMP_002,2025-03-10,1,1,407.73
INT_01293,CUST_0377,CAMP_003,2025-10-01,1,0,422.36
INT_01294,CUST_0096,CAMP_001,2025-02-03,0,0,428.32
INT_01295,CUST_0256,CAMP_003,2025-02-01,1,1,166.88
INT_01296,CUST_0266,CAMP_002,2025-11-29,0,1,308.2
INT_01297,CUST_0199,CAMP_007,2024-09-02,0,1,369.93
INT_01298,CUST_0468,CAMP_010,2024-10-01,1,0,418.12
INT_01299,CUST_0288,CAMP_008,2025-11-25,1,0,113.79
INT_01300,CUST_0061,CAMP_010,2025-02-02,1,0,414.34
INT_01301,CUST_0135,CAMP_008,2026-05-01,0,0,50.65
INT_01302,CUST_0397,CAMP_003,2024-12-23,0,1,360.97
INT_01303,CUST_0134,CAMP_010,2026-05-08,1,1,319.73
INT_01304,CUST_0361,CAMP_007,2024-10-25,0,0,156.46
INT_01305,CUST_0229,CAMP_006,2025-04-22,1,1,248.6
INT_01306,CUST_0110,CAMP_010,2025-01-13,0,0,93.1
INT_01307,CUST_0314,CAMP_001,2025-10-23,1,0,191.35
INT_01308,CUST_0147,CAMP_003,2025-06-04,0,0,132.34
INT_01309,CUST_0356,CAMP_008,2025-05-02,0,0,353.7
INT_01310,CUST_0470,CAMP_008,2025-09-19,1,1,175.3
INT_01311,CUST_0252,CAMP_002,2025-12-12,1,0,402.95
INT_01312,CUST_0103,CAMP_007,2025-08-21,1,1,447.89
INT_01313,CUST_0063,CAMP_008,2025-10-20,0,0,377.39
INT_01314,CUST_0070,CAMP_001,2025-07-17,0,0,479.65
INT_01315,CUST_0437,CAMP_002,2025-09-01,1,1,161.38
INT_01316,CUST_0038,CAMP_005,2025-11-30,1,0,55.74
INT_01317,CUST_0232,CAMP_006,2025-12-07,0,0,290.92
INT_01318,CUST_0089,CAMP_001,2024-11-23,1,1,454.42
INT_01319,CUST_0461,CAMP_009,2026-03-30,1,0,350.11
INT_01320,CUST_0366,CAMP_010,2025-12-22,1,0,280.24
INT_01321,CUST_0228,CAMP_010,2024-11-15,1,0,378.39
INT_01322,CUST_0045,CAMP_004,2024-11-10,1,0,269.13
INT_01323,CUST_0415,CAMP_006,2026-04-15,0,1,198.99
INT_01324,CUST_0350,CAMP_009,2024-11-11,1,0,347.82
INT_01325,CUST_0496,CAMP_009,2025-01-28,1,0,99.31
INT_01326,CUST_0433,CAMP_010,2025-12-28,1,1,45.27
INT_01327,CUST_0164,CAMP_002,2026-02-16,0,1,298.98
INT_01328,CUST_0342,CAMP_007,2025-07-08,0,0,438.47
INT_01329,CUST_0178,CAMP_004,2025-01-18,1,0,202.32
INT_01330,CUST_0364,CAMP_008,2026-04-04,1,0,131.69
INT_01331,CUST_0034,CAMP_006,2025-03-31,0,0,357.94
INT_01332,CUST_0282,CAMP_007,2024-10-30,0,1,266.41
INT_01333,CUST_0278,CAMP_003,2024-07-05,1,0,198.38
INT_01334,CUST_0149,CAMP_009,2024-08-04,0,0,460.63
INT_01335,CUST_0457,CAMP_010,2025-08-27,1,0,51.81
INT_01336,CUST_0154,CAMP_001,2024-08-05,1,0,478.04
INT_01337,CUST_0436,CAMP_001,2025-11-07,0,0,407.29
INT_01338,CUST_0081,CAMP_003,2024-07-08,0,0,443.73
INT_01339,CUST_0365,CAMP_009,2024-08-01,0,0,146.96
INT_01340,CUST_0364,CAMP_008,2025-11-08,1,1,285.05
INT_01341,CUST_0475,CAMP_008,2026-03-13,1,0,41.11
INT_01342,CUST_0359,CAMP_003,2024-07-25,0,0,499.72
INT_01343,CUST_0327,CAMP_002,2025-06-01,0,1,221.27
INT_01344,CUST_0090,CAMP_008,2026-05-28,0,1,20.39
INT_01345,CUST_0407,CAMP_006,2024-06-01,1,0,273.99
INT_01346,CUST_0186,CAMP_004,2026-05-18,0,0,333.76
INT_01347,CUST_0261,CAMP_006,2024-11-15,1,0,136.89
INT_01348,CUST_0115,CAMP_005,2026-05-26,0,0,247.25
INT_01349,CUST_0063,CAMP_001,2025-03-10,1,0,416.62
INT_01350,CUST_0103,CAMP_009,2025-10-21,0,1,491.63
INT_01351,CUST_0406,CAMP_004,2024-09-17,0,0,122.68
INT_01352,CUST_0072,CAMP_009,2026-02-23,1,0,112.92
INT_01353,CUST_0122,CAMP_007,2024-06-04,1,0,323.95
INT_01354,CUST_0405,CAMP_007,2025-11-24,1,0,107.98
INT_01355,CUST_0253,CAMP_004,2025-11-08,1,0,6.21
INT_01356,CUST_0014,CAMP_002,2025-09-03,1,1,121.84
INT_01357,CUST_0185,CAMP_008,2025-01-22,1,1,10.39
INT_01358,CUST_0284,CAMP_008,2025-12-29,1,1,306.11
INT_01359,CUST_0294,CAMP_010,2025-12-04,1,0,418.97
INT_01360,CUST_0189,CAMP_008,2025-10-18,1,1,207.26
INT_01361,CUST_0240,CAMP_002,2025-03-11,1,0,275.61
INT_01362,CUST_0412,CAMP_008,2025-04-10,0,1,284.04
INT_01363,CUST_0283,CAMP_008,2025-07-29,1,0,206.16
INT_01364,CUST_0067,CAMP_006,2025-10-01,0,0,423.95
INT_01365,CUST_0314,CAMP_002,2025-01-01,0,0,290.45
INT_01366,CUST_0453,CAMP_008,2025-01-14,1,0,313.63
INT_01367,CUST_0045,CAMP_001,2025-05-04,1,0,444.3
INT_01368,CUST_0034,CAMP_002,2025-02-07,1,0,489.57
INT_01369,CUST_0159,CAMP_007,2025-04-11,0,0,373.4
INT_01370,CUST_0204,CAMP_007,2025-03-14,0,0,353.37
INT_01371,CUST_0368,CAMP_001,2025-10-27,0,1,490.96
INT_01372,CUST_0369,CAMP_009,2025-05-22,0,0,401.71
INT_01373,CUST_0246,CAMP_009,2026-03-16,0,1,131.78
INT_01374,CUST_0270,CAMP_001,2024-11-01,0,0,185.11
INT_01375,CUST_0211,CAMP_002,2024-06-02,1,0,450.03
INT_01376,CUST_0394,CAMP_010,2025-11-04,0,1,468.46
INT_01377,CUST_0210,CAMP_010,2025-09-04,0,0,160.08
INT_01378,CUST_0422,CAMP_005,2026-05-16,1,0,178.54
INT_01379,CUST_0295,CAMP_009,2025-09-06,1,1,479.05
INT_01380,CUST_0038,CAMP_009,2025-03-06,0,0,67.25
INT_01381,CUST_0065,CAMP_004,2024-06-08,1,1,429.97
INT_01382,CUST_0498,CAMP_008,2025-03-01,0,0,493.13
INT_01383,CUST_0163,CAMP_006,2025-06-16,0,0,123.45
INT_01384,CUST_0329,CAMP_006,2025-12-13,1,0,269.14
INT_01385,CUST_0038,CAMP_001,2025-02-07,1,0,64.38
INT_01386,CUST_0231,CAMP_004,2025-05-09,0,1,490.51
INT_01387,CUST_0239,CAMP_008,2026-02-02,1,0,392.11
INT_01388,CUST_0349,CAMP_006,2026-02-06,1,1,253.73
INT_01389,CUST_0265,CAMP_009,2025-07-29,1,0,237.87
INT_01390,CUST_0177,CAMP_010,2024-12-30,1,0,156.74
INT_01391,CUST_0066,CAMP_010,2024-11-29,1,0,403.63
INT_01392,CUST_0450,CAMP_008,2025-07-22,0,0,302.05
INT_01393,CUST_0425,CAMP_006,2026-04-09,0,0,360.05
INT_01394,CUST_0400,CAMP_008,2025-08-18,1,0,358.78
INT_01395,CUST_0283,CAMP_002,2025-03-22,0,0,322.48
INT_01396,CUST_0328,CAMP_002,2025-05-01,1,0,277.04
INT_01397,CUST_0301,CAMP_004,2024-09-10,1,0,492.54
INT_01398,CUST_0094,CAMP_001,2025-02-20,1,0,232.64
INT_01399,CUST_0394,CAMP_006,2025-04-27,1,0,287.13
INT_01400,CUST_0495,CAMP_006,2024-07-14,1,1,26.6
INT_01401,CUST_0067,CAMP_005,2025-08-08,1,1,309.4
INT_01402,CUST_0222,CAMP_009,2024-07-29,0,1,248.57
INT_01403,CUST_0258,CAMP_009,2024-11-20,0,1,218.09
INT_01404,CUST_0467,CAMP_006,2025-07-16,0,0,476.58
INT_01405,CUST_0445,CAMP_002,2024-08-10,1,0,85.67
INT_01406,CUST_0029,CAMP_001,2025-12-29,0,1,279.98
INT_01407,CUST_0426,CAMP_003,2025-05-27,1,0,279.5
INT_01408,CUST_0064,CAMP_008,2026-01-22,1,0,28.77
INT_01409,CUST_0266,CAMP_003,2025-08-04,0,0,173.8
INT_01410,CUST_0079,CAMP_007,2024-11-07,1,1,433.79
INT_01411,CUST_0156,CAMP_002,2025-03-12,1,1,73.94
INT_01412,CUST_0085,CAMP_005,2024-10-28,1,0,341.0
INT_01413,CUST_0083,CAMP_010,2025-11-15,0,0,32.71
INT_01414,CUST_0166,CAMP_004,2026-03-17,1,0,359.43
INT_01415,CUST_0479,CAMP_004,2025-11-20,1,1,284.88
INT_01416,CUST_0364,CAMP_002,2024-06-24,1,1,473.68
INT_01417,CUST_0116,CAMP_007,2025-08-21,0,0,363.88
INT_01418,CUST_0178,CAMP_004,2026-01-18,0,1,356.81
INT_01419,CUST_0486,CAMP_008,2025-10-25,1,0,245.4
INT_01420,CUST_0482,CAMP_004,2025-03-18,1,0,352.11
INT_01421,CUST_0266,CAMP_006,2025-02-01,1,0,471.37
INT_01422,CUST_0459,CAMP_002,2025-11-12,1,0,493.1
INT_01423,CUST_0146,CAMP_007,2024-09-26,1,0,107.6
INT_01424,CUST_0434,CAMP_001,2026-02-05,1,0,226.06
INT_01425,CUST_0041,CAMP_010,2025-06-19,1,1,269.2
INT_01426,CUST_0129,CAMP_002,2026-03-25,0,0,337.33
INT_01427,CUST_0101,CAMP_008,2026-04-03,0,1,165.27
INT_01428,CUST_0326,CAMP_008,2024-11-17,0,0,284.93
INT_01429,CUST_0490,CAMP_010,2025-06-20,0,1,437.98
INT_01430,CUST_0283,CAMP_009,2025-06-27,1,0,473.13
INT_01431,CUST_0141,CAMP_003,2024-07-30,1,0,72.12
INT_01432,CUST_0065,CAMP_008,2025-04-07,0,1,269.81
INT_01433,CUST_0321,CAMP_001,2025-05-04,1,0,340.66
INT_01434,CUST_0156,CAMP_009,2025-09-27,1,0,157.23
INT_01435,CUST_0315,CAMP_001,2024-10-03,0,1,3.39
INT_01436,CUST_0274,CAMP_009,2026-03-31,1,1,304.8
INT_01437,CUST_0048,CAMP_007,2025-08-28,1,0,356.06
INT_01438,CUST_0258,CAMP_010,2024-11-28,1,0,179.17
INT_01439,CUST_0329,CAMP_008,2025-08-24,1,1,59.84
INT_01440,CUST_0087,CAMP_009,2025-10-28,1,0,488.68
INT_01441,CUST_0304,CAMP_003,2025-01-11,0,0,306.93
INT_01442,CUST_0483,CAMP_010,2026-01-30,0,1,264.89
INT_01443,CUST_0298,CAMP_003,2024-06-23,0,1,365.19
INT_01444,CUST_0079,CAMP_003,2024-09-06,0,1,366.28
INT_01445,CUST_0088,CAMP_002,2026-03-26,1,0,124.4
INT_01446,CUST_0338,CAMP_007,2026-01-26,0,0,300.76
INT_01447,CUST_0320,CAMP_010,2025-02-26,0,0,379.41
INT_01448,CUST_0369,CAMP_010,2025-06-17,1,0,89.67
INT_01449,CUST_0462,CAMP_006,2025-03-21,0,0,90.62
INT_01450,CUST_0310,CAMP_009,2024-07-08,1,0,324.7
INT_01451,CUST_0173,CAMP_007,2024-08-28,0,0,247.49
INT_01452,CUST_0432,CAMP_007,2025-12-09,0,1,59.75
INT_01453,CUST_0474,CAMP_010,2026-03-28,1,0,44.55
INT_01454,CUST_0289,CAMP_004,2024-12-30,0,0,473.07
INT_01455,CUST_0022,CAMP_005,2024-06-03,1,1,287.0
INT_01456,CUST_0423,CAMP_007,2025-03-13,1,0,474.51
INT_01457,CUST_0443,CAMP_006,2026-01-23,1,0,193.73
INT_01458,CUST_0015,CAMP_005,2025-11-28,1,0,203.79
INT_01459,CUST_0042,CAMP_008,2024-07-09,0,0,348.21
INT_01460,CUST_0024,CAMP_003,2024-09-15,1,0,69.25
INT_01461,CUST_0486,CAMP_003,2026-04-04,0,0,171.65
INT_01462,CUST_0329,CAMP_007,2024-12-28,1,0,47.93
INT_01463,CUST_0395,CAMP_010,2025-02-03,1,0,177.58
INT_01464,CUST_0296,CAMP_009,2025-02-06,1,1,353.63
INT_01465,CUST_0136,CAMP_005,2025-11-21,1,0,439.53
INT_01466,CUST_0334,CAMP_009,2025-02-10,0,1,249.84
INT_01467,CUST_0108,CAMP_006,2025-05-07,1,0,92.28
INT_01468,CUST_0393,CAMP_009,2025-05-29,0,1,200.71
INT_01469,CUST_0293,CAMP_004,2025-01-01,0,0,113.32
INT_01470,CUST_0214,CAMP_004,2025-07-13,1,1,492.82
INT_01471,CUST_0317,CAMP_004,2025-07-28,1,0,316.5
INT_01472,CUST_0328,CAMP_010,2025-04-03,1,1,169.86
INT_01473,CUST_0016,CAMP_005,2025-10-02,0,0,375.91
INT_01474,CUST_0255,CAMP_006,2025-03-17,1,1,261.93
INT_01475,CUST_0456,CAMP_003,2025-06-25,1,0,10.2
INT_01476,CUST_0322,CAMP_003,2026-04-28,1,0,303.08
INT_01477,CUST_0280,CAMP_009,2025-05-25,0,1,491.01
INT_01478,CUST_0149,CAMP_009,2025-05-13,1,0,29.57
INT_01479,CUST_0329,CAMP_006,2024-10-03,0,0,186.57
INT_01480,CUST_0490,CAMP_002,2025-03-22,0,0,84.26
INT_01481,CUST_0155,CAMP_006,2025-11-03,1,0,481.8
INT_01482,CUST_0248,CAMP_009,2024-11-20,1,1,264.56
INT_01483,CUST_0126,CAMP_008,2026-04-16,0,0,2.33
INT_01484,CUST_0413,CAMP_010,2025-02-05,1,0,192.38
INT_01485,CUST_0414,CAMP_010,2026-03-01,1,0,13.83
INT_01486,CUST_0351,CAMP_007,2025-12-17,0,0,452.57
INT_01487,CUST_0208,CAMP_009,2025-04-21,0,0,281.68
INT_01488,CUST_0153,CAMP_005,2025-07-22,0,0,429.68
INT_01489,CUST_0233,CAMP_007,2025-11-20,1,0,477.86
INT_01490,CUST_0038,CAMP_001,2025-09-13,1,1,94.24
INT_01491,CUST_0353,CAMP_009,2025-08-27,0,0,310.44
INT_01492,CUST_0031,CAMP_002,2025-04-22,1,0,90.89
INT_01493,CUST_0081,CAMP_001,2025-03-10,1,0,109.19
INT_01494,CUST_0226,CAMP_007,2025-08-03,0,0,172.62
INT_01495,CUST_0213,CAMP_003,2025-03-05,1,1,436.05
INT_01496,CUST_0248,CAMP_001,2026-03-07,0,0,456.31
INT_01497,CUST_0238,CAMP_001,2025-05-07,1,0,299.86
INT_01498,CUST_0105,CAMP_004,2025-05-19,1,1,286.99
INT_01499,CUST_0175,CAMP_005,2025-03-17,1,0,445.72
INT_01500,CUST_0311,CAMP_003,2025-02-03,1,0,353.18
INT_01501,CUST_0074,CAMP_005,2026-05-12,0,0,439.84
INT_01502,CUST_0161,CAMP_005,2026-02-10,1,0,88.75
INT_01503,CUST_0442,CAMP_003,2025-05-22,1,0,74.42
INT_01504,CUST_0368,CAMP_001,2024-06-24,1,0,409.5
INT_01505,CUST_0164,CAMP_005,2026-03-10,1,0,15.17
INT_01506,CUST_0376,CAMP_004,2024-10-29,0,1,19.39
INT_01507,CUST_0441,CAMP_009,2025-12-25,0,0,268.79
INT_01508,CUST_0177,CAMP_001,2025-01-16,0,0,479.02
INT_01509,CUST_0500,CAMP_006,2025-04-11,1,0,470.35
INT_01510,CUST_0205,CAMP_008,2025-02-15,0,0,403.6
INT_01511,CUST_0067,CAMP_002,2024-12-23,1,0,155.83
INT_01512,CUST_0390,CAMP_010,2024-09-15,1,0,145.72
INT_01513,CUST_0190,CAMP_009,2025-07-08,1,0,174.53
INT_01514,CUST_0264,CAMP_004,2026-02-28,0,0,90.21
INT_01515,CUST_0288,CAMP_009,2024-10-22,0,1,259.24
INT_01516,CUST_0055,CAMP_007,2026-02-26,1,0,450.12
INT_01517,CUST_0164,CAMP_004,2025-05-04,1,0,248.83
INT_01518,CUST_0124,CAMP_009,2024-11-30,0,0,301.75
INT_01519,CUST_0239,CAMP_005,2025-10-25,0,0,498.67
INT_01520,CUST_0063,CAMP_001,2025-08-08,0,0,460.0
INT_01521,CUST_0137,CAMP_007,2025-09-01,1,0,468.91
INT_01522,CUST_0231,CAMP_007,2025-02-07,1,0,464.3
INT_01523,CUST_0127,CAMP_007,2025-10-02,1,0,273.99
INT_01524,CUST_0073,CAMP_006,2026-02-21,1,1,194.42
INT_01525,CUST_0050,CAMP_009,2024-06-25,0,0,223.97
INT_01526,CUST_0026,CAMP_001,2024-11-12,0,0,58.19
INT_01527,CUST_0149,CAMP_001,2024-08-21,1,1,277.23
INT_01528,CUST_0485,CAMP_005,2025-06-20,1,0,169.17
INT_01529,CUST_0197,CAMP_004,2024-07-10,1,1,182.85
INT_01530,CUST_0443,CAMP_010,2026-02-11,0,0,119.73
INT_01531,CUST_0316,CAMP_008,2024-12-06,1,1,408.79
INT_01532,CUST_0215,CAMP_004,2024-09-02,0,0,94.17
INT_01533,CUST_0128,CAMP_006,2026-05-03,1,1,202.14
INT_01534,CUST_0493,CAMP_010,2026-04-30,0,0,179.16
INT_01535,CUST_0444,CAMP_009,2025-10-03,0,0,458.31
INT_01536,CUST_0462,CAMP_010,2024-10-27,0,1,460.56
INT_01537,CUST_0082,CAMP_004,2025-05-24,0,1,405.45
INT_01538,CUST_0417,CAMP_004,2025-12-22,0,0,454.83
INT_01539,CUST_0168,CAMP_005,2025-11-24,0,1,353.82
INT_01540,CUST_0479,CAMP_008,2025-12-20,1,0,419.53
INT_01541,CUST_0296,CAMP_003,2025-07-21,1,0,49.39
INT_01542,CUST_0370,CAMP_002,2025-11-28,1,0,259.92
INT_01543,CUST_0161,CAMP_003,2025-10-24,1,0,331.76
INT_01544,CUST_0098,CAMP_003,2026-03-07,1,0,160.28
INT_01545,CUST_0391,CAMP_009,2025-02-13,0,0,263.67
INT_01546,CUST_0082,CAMP_002,2026-04-30,0,0,287.54
INT_01547,CUST_0256,CAMP_007,2025-12-13,0,0,265.96
INT_01548,CUST_0264,CAMP_001,2025-09-10,1,0,197.09
INT_01549,CUST_0240,CAMP_007,2025-10-11,0,1,273.19
INT_01550,CUST_0256,CAMP_005,2024-10-14,0,0,100.47
INT_01551,CUST_0451,CAMP_009,2026-03-26,1,0,160.16
INT_01552,CUST_0158,CAMP_005,2025-03-10,1,0,223.95
INT_01553,CUST_0255,CAMP_003,2025-10-26,0,0,99.02
INT_01554,CUST_0012,CAMP_003,2024-11-30,0,0,472.12
INT_01555,CUST_0047,CAMP_010,2024-12-05,1,0,213.16
INT_01556,CUST_0484,CAMP_005,2024-07-12,0,0,217.57
INT_01557,CUST_0202,CAMP_001,2025-02-20,0,0,41.19
INT_01558,CUST_0259,CAMP_006,2025-12-24,0,0,11.92
INT_01559,CUST_0235,CAMP_008,2024-07-02,1,0,52.16
INT_01560,CUST_0495,CAMP_003,2025-08-25,1,0,280.63
INT_01561,CUST_0124,CAMP_001,2026-01-23,0,0,304.83
INT_01562,CUST_0111,CAMP_003,2024-10-24,1,0,152.95
INT_01563,CUST_0299,CAMP_006,2026-02-25,1,0,496.14
INT_01564,CUST_0181,CAMP_010,2024-11-17,0,0,385.37
INT_01565,CUST_0025,CAMP_001,2024-09-06,1,0,385.42
INT_01566,CUST_0026,CAMP_010,2025-04-07,0,0,349.45
INT_01567,CUST_0145,CAMP_005,2026-04-10,0,0,263.78
INT_01568,CUST_0254,CAMP_008,2024-06-10,0,0,20.82
INT_01569,CUST_0306,CAMP_010,2026-01-07,0,0,473.39
INT_01570,CUST_0452,CAMP_009,2025-12-22,1,1,153.56
INT_01571,CUST_0432,CAMP_006,2026-01-16,1,0,293.73
INT_01572,CUST_0335,CAMP_002,2024-12-23,0,0,450.14
INT_01573,CUST_0345,CAMP_006,2025-03-18,0,0,271.39
INT_01574,CUST_0241,CAMP_009,2025-08-19,0,0,320.47
INT_01575,CUST_0147,CAMP_004,2025-07-26,1,1,369.63
INT_01576,CUST_0275,CAMP_003,2024-08-17,1,1,267.15
INT_01577,CUST_0005,CAMP_009,2025-05-14,1,1,23.6
INT_01578,CUST_0434,CAMP_002,2025-09-06,0,1,151.47
INT_01579,CUST_0056,CAMP_009,2025-10-28,1,0,94.12
INT_01580,CUST_0221,CAMP_003,2024-08-21,0,0,482.09
INT_01581,CUST_0069,CAMP_007,2025-05-13,0,0,26.22
INT_01582,CUST_0452,CAMP_009,2026-05-04,0,0,412.7
INT_01583,CUST_0136,CAMP_009,2026-02-27,0,0,436.85
INT_01584,CUST_0373,CAMP_007,2024-10-23,0,1,369.27
INT_01585,CUST_0188,CAMP_002,2026-05-11,1,0,261.99
INT_01586,CUST_0392,CAMP_006,2025-03-16,1,0,89.15
INT_01587,CUST_0207,CAMP_004,2024-07-31,1,0,185.41
INT_01588,CUST_0188,CAMP_004,2025-03-14,1,0,349.59
INT_01589,CUST_0024,CAMP_006,2024-09-19,0,1,455.33
INT_01590,CUST_0206,CAMP_006,2024-06-23,1,1,49.33
INT_01591,CUST_0027,CAMP_006,2025-09-14,1,1,474.98
